date,order_id,sku,product_name,category,brand,channel,qty,price,cost,vat_rate
2024-01-24,204761,BON-1555,Bont Schaatsen,Schaatsen,Bont,marketplace,2,301.95,143.03,0.21
2024-01-24,204762,VIK-8926,Viking Kleding,Kleding,Viking,marketplace,1,58.29,30.59,0.21
2024-01-24,204763,EHS-7059,EHS Kleding,Kleding,EHS,store,1,83.47,40.39,0.21
2024-01-24,204764,VIK-5213,Viking Schoenen,Schoenen,Viking,marketplace,2,141.38,96.26,0.21
2024-01-24,204765,NIJ-4120,Nijdam Kleding,Kleding,Nijdam,store,2,77.29,34.95,0.21
2024-01-24,204766,ZAN-1348,Zandstra Accessoires,Accessoires,Zandstra,marketplace,2,17.94,12.7,0.21
2024-01-24,204767,BON-4473,Bont Slijpen,Slijpen,Bont,store,2,69.8,46.44,0.21
2024-01-24,204768,VIK-6058,Viking Schaatsen,Schaatsen,Viking,store,2,222.56,115.21,0.21
2024-01-24,204769,NIJ-1292,Nijdam Schoenen,Schoenen,Nijdam,store,1,90.53,54.51,0.21
2024-01-24,204770,EHS-8929,EHS Accessoires,Accessoires,EHS,store,1,20.47,13.26,0.21
2024-01-24,204771,VIK-6808,Viking Bescherming,Bescherming,Viking,web,2,31.56,20.54,0.21
2024-01-24,204772,BON-3445,Bont Accessoires,Accessoires,Bont,web,2,25.63,14.32,0.21
2024-01-25,204773,VIK-9063,Viking Bescherming,Bescherming,Viking,store,2,31.14,17.23,0.21
2024-01-25,204774,BON-8827,Bont Slijpen,Slijpen,Bont,store,1,62.14,35.3,0.21
2024-01-25,204775,RAP-6017,Raps Slijpen,Slijpen,Raps,marketplace,2,68.01,45.08,0.21
2024-01-25,204776,EHS-7437,EHS Slijpen,Slijpen,EHS,store,1,45.96,26.69,0.21
2024-01-25,204777,ZAN-1618,Zandstra Schaatsen,Schaatsen,Zandstra,store,1,211.75,148.18,0.21
2024-01-25,204778,ZAN-6303,Zandstra Schaatsen,Schaatsen,Zandstra,web,2,272.54,188.71,0.21
2024-01-25,204779,RAP-6314,Raps Accessoires,Accessoires,Raps,marketplace,1,25.14,14.04,0.21
2024-01-25,204780,EHS-2944,EHS Bescherming,Bescherming,EHS,marketplace,2,34.98,21.62,0.21
2024-01-25,204781,RAP-8641,Raps Kleding,Kleding,Raps,store,2,83.41,39.72,0.21
2024-01-25,204782,VIK-4156,Viking Schoenen,Schoenen,Viking,store,2,141.26,89.49,0.21
2024-01-25,204783,MAP-9805,Maple Slijpen,Slijpen,Maple,marketplace,1,48.76,22.81,0.21
2024-01-25,204784,EHS-4182,EHS Bescherming,Bescherming,EHS,web,2,46.8,31.23,0.21
2024-01-25,204785,MAP-1598,Maple Kleding,Kleding,Maple,store,2,85.16,41.84,0.21
2024-01-25,204786,BON-3715,Bont Kleding,Kleding,Bont,marketplace,1,66.4,39.71,0.21
2024-01-25,204787,ZAN-5520,Zandstra Kleding,Kleding,Zandstra,store,2,63.21,34.53,0.21
2024-01-25,204788,RAP-8561,Raps Schaatsen,Schaatsen,Raps,marketplace,2,212.74,103.13,0.21
2024-01-25,204789,NIJ-6179,Nijdam Accessoires,Accessoires,Nijdam,web,2,23.38,15.39,0.21
2024-01-25,204790,BON-1134,Bont Bescherming,Bescherming,Bont,web,2,32.96,19.03,0.21
2024-01-25,204791,RAP-3776,Raps Schoenen,Schoenen,Raps,store,2,151.63,80.65,0.21
2024-01-26,204792,EHS-2649,EHS Schoenen,Schoenen,EHS,marketplace,2,158.11,85.81,0.21
2024-01-26,204793,ZAN-9381,Zandstra Schaatsen,Schaatsen,Zandstra,web,2,226.72,148.98,0.21
2024-01-26,204794,ZAN-5172,Zandstra Kleding,Kleding,Zandstra,web,2,62.34,44.37,0.21
2024-01-26,204795,VIK-5320,Viking Kleding,Kleding,Viking,store,1,62.29,37.12,0.21
2024-01-26,204796,EHS-9458,EHS Schaatsen,Schaatsen,EHS,web,1,209.93,123.93,0.21
2024-01-26,204797,BON-1997,Bont Schoenen,Schoenen,Bont,web,2,169.34,86.9,0.21
2024-01-26,204798,BON-4196,Bont Schaatsen,Schaatsen,Bont,store,1,208.9,134.08,0.21
2024-01-26,204799,NIJ-9622,Nijdam Schaatsen,Schaatsen,Nijdam,web,1,196.17,136.77,0.21
2024-01-26,204800,MAP-7755,Maple Accessoires,Accessoires,Maple,marketplace,1,23.5,16.44,0.21
2024-01-26,204801,NIJ-3644,Nijdam Schaatsen,Schaatsen,Nijdam,store,2,226.81,106.79,0.21
2024-01-26,204802,BON-6128,Bont Schaatsen,Schaatsen,Bont,store,2,232.97,140.57,0.21
2024-01-26,204803,EHS-7588,EHS Schoenen,Schoenen,EHS,store,2,151.99,77.09,0.21
2024-01-26,204804,EHS-3307,EHS Kleding,Kleding,EHS,web,1,82.51,58.09,0.21
2024-01-26,204805,NIJ-3799,Nijdam Kleding,Kleding,Nijdam,store,1,76.96,52.0,0.21
2024-01-26,204806,ZAN-8112,Zandstra Schaatsen,Schaatsen,Zandstra,store,2,175.12,118.81,0.21
2024-01-26,204807,ZAN-6524,Zandstra Accessoires,Accessoires,Zandstra,store,1,28.76,19.56,0.21
2024-01-26,204808,RAP-9316,Raps Slijpen,Slijpen,Raps,store,2,49.02,30.47,0.21
2024-01-27,204809,RAP-7741,Raps Slijpen,Slijpen,Raps,store,2,77.35,42.76,0.21
2024-01-27,204810,MAP-6808,Maple Schoenen,Schoenen,Maple,store,1,141.32,73.89,0.21
2024-01-27,204811,MAP-9169,Maple Schoenen,Schoenen,Maple,marketplace,2,134.08,68.4,0.21
2024-01-27,204812,ZAN-3444,Zandstra Accessoires,Accessoires,Zandstra,web,2,22.55,10.39,0.21
2024-01-27,204813,EHS-1032,EHS Schoenen,Schoenen,EHS,marketplace,1,134.14,96.03,0.21
2024-01-27,204814,RAP-9672,Raps Schoenen,Schoenen,Raps,marketplace,2,127.69,84.67,0.21
2024-01-27,204815,EHS-4904,EHS Schoenen,Schoenen,EHS,marketplace,1,134.04,67.14,0.21
2024-01-27,204816,NIJ-3941,Nijdam Kleding,Kleding,Nijdam,store,2,76.84,50.8,0.21
2024-01-27,204817,ZAN-5007,Zandstra Bescherming,Bescherming,Zandstra,store,1,32.55,18.39,0.21
2024-01-27,204818,NIJ-5208,Nijdam Slijpen,Slijpen,Nijdam,web,1,68.75,35.22,0.21
2024-01-27,204819,BON-3000,Bont Accessoires,Accessoires,Bont,store,2,25.87,13.99,0.21
2024-01-27,204820,EHS-6223,EHS Accessoires,Accessoires,EHS,store,2,35.32,22.19,0.21
2024-01-27,204821,BON-1719,Bont Schaatsen,Schaatsen,Bont,store,2,276.42,180.91,0.21
2024-01-27,204822,MAP-5163,Maple Accessoires,Accessoires,Maple,web,2,20.51,14.72,0.21
2024-01-27,204823,NIJ-5333,Nijdam Schaatsen,Schaatsen,Nijdam,store,1,278.2,177.19,0.21
2024-01-27,204824,VIK-2437,Viking Accessoires,Accessoires,Viking,store,1,38.51,25.45,0.21
2024-01-27,204825,NIJ-7313,Nijdam Schoenen,Schoenen,Nijdam,web,1,158.32,84.29,0.21
2024-01-27,204826,NIJ-8036,Nijdam Bescherming,Bescherming,Nijdam,marketplace,2,42.61,26.11,0.21
2024-01-27,204827,EHS-4576,EHS Kleding,Kleding,EHS,store,1,85.11,57.47,0.21
2024-01-27,204828,EHS-3167,EHS Kleding,Kleding,EHS,marketplace,2,70.17,33.85,0.21
2024-01-28,204829,VIK-4877,Viking Schoenen,Schoenen,Viking,store,1,143.32,91.56,0.21
2024-01-28,204830,BON-4704,Bont Kleding,Kleding,Bont,web,2,51.7,32.61,0.21
2024-01-28,204831,NIJ-6292,Nijdam Kleding,Kleding,Nijdam,store,2,59.18,35.8,0.21
2024-01-28,204832,EHS-8474,EHS Kleding,Kleding,EHS,web,2,61.32,34.48,0.21
2024-01-28,204833,NIJ-9878,Nijdam Accessoires,Accessoires,Nijdam,store,1,23.93,17.16,0.21
2024-01-28,204834,BON-9821,Bont Bescherming,Bescherming,Bont,store,1,38.82,20.96,0.21
2024-01-28,204835,ZAN-1974,Zandstra Slijpen,Slijpen,Zandstra,web,2,55.13,29.62,0.21
2024-01-28,204836,ZAN-5249,Zandstra Bescherming,Bescherming,Zandstra,web,2,39.91,23.73,0.21
2024-01-28,204837,BON-7366,Bont Slijpen,Slijpen,Bont,marketplace,1,63.72,35.99,0.21
2024-01-28,204838,RAP-1423,Raps Schaatsen,Schaatsen,Raps,store,2,249.52,142.63,0.21
2024-01-28,204839,VIK-6475,Viking Accessoires,Accessoires,Viking,store,1,22.44,13.75,0.21
2024-01-28,204840,MAP-6469,Maple Bescherming,Bescherming,Maple,marketplace,2,34.58,23.42,0.21
2024-01-28,204841,ZAN-9263,Zandstra Bescherming,Bescherming,Zandstra,web,2,27.19,18.75,0.21
2024-01-28,204842,MAP-8552,Maple Kleding,Kleding,Maple,marketplace,1,77.27,50.86,0.21
2024-01-28,204843,ZAN-5694,Zandstra Schoenen,Schoenen,Zandstra,store,1,145.87,86.9,0.21
2024-01-28,204844,BON-8534,Bont Accessoires,Accessoires,Bont,store,1,26.43,12.03,0.21
2024-01-28,204845,VIK-1879,Viking Kleding,Kleding,Viking,store,1,76.56,35.51,0.21
2024-01-28,204846,BON-7394,Bont Slijpen,Slijpen,Bont,web,1,66.48,31.71,0.21
2024-01-28,204847,MAP-7811,Maple Accessoires,Accessoires,Maple,web,2,22.29,12.9,0.21
2024-01-28,204848,ZAN-9047,Zandstra Slijpen,Slijpen,Zandstra,store,2,56.01,31.72,0.21
2024-01-29,204849,EHS-6708,EHS Schaatsen,Schaatsen,EHS,marketplace,2,163.46,88.86,0.21
2024-01-29,204850,NIJ-3959,Nijdam Bescherming,Bescherming,Nijdam,marketplace,2,32.22,22.6,0.21
2024-01-29,204851,VIK-6207,Viking Schoenen,Schoenen,Viking,web,1,126.5,82.91,0.21
2024-01-29,204852,VIK-7500,Viking Schaatsen,Schaatsen,Viking,store,2,228.11,123.86,0.21
2024-01-29,204853,BON-6211,Bont Schaatsen,Schaatsen,Bont,store,2,223.44,134.23,0.21
2024-01-29,204854,BON-6654,Bont Kleding,Kleding,Bont,store,1,70.15,34.25,0.21
2024-01-29,204855,BON-7931,Bont Schaatsen,Schaatsen,Bont,marketplace,1,211.94,127.69,0.21
2024-01-29,204856,BON-5582,Bont Schaatsen,Schaatsen,Bont,web,1,205.8,118.39,0.21
2024-01-29,204857,RAP-7710,Raps Accessoires,Accessoires,Raps,store,2,27.94,16.22,0.21
2024-01-29,204858,VIK-4114,Viking Schaatsen,Schaatsen,Viking,web,1,233.11,111.06,0.21
2024-01-29,204859,ZAN-6906,Zandstra Schaatsen,Schaatsen,Zandstra,marketplace,1,207.56,128.17,0.21
2024-01-29,204860,EHS-2364,EHS Accessoires,Accessoires,EHS,store,2,26.04,15.86,0.21
2024-01-29,204861,MAP-6120,Maple Bescherming,Bescherming,Maple,web,1,38.61,25.15,0.21
2024-01-29,204862,ZAN-2023,Zandstra Slijpen,Slijpen,Zandstra,web,2,65.12,41.57,0.21
2024-01-29,204863,EHS-2862,EHS Accessoires,Accessoires,EHS,store,2,22.61,13.15,0.21
2024-01-29,204864,RAP-5344,Raps Schaatsen,Schaatsen,Raps,store,1,252.98,153.28,0.21
2024-01-29,204865,BON-8566,Bont Slijpen,Slijpen,Bont,store,2,55.62,25.23,0.21
2024-01-29,204866,MAP-5022,Maple Slijpen,Slijpen,Maple,web,1,65.07,31.53,0.21
2024-01-29,204867,EHS-5599,EHS Schoenen,Schoenen,EHS,store,1,132.93,88.25,0.21
2024-01-29,204868,BON-6575,Bont Slijpen,Slijpen,Bont,store,1,61.81,35.75,0.21
2024-01-29,204869,ZAN-1089,Zandstra Accessoires,Accessoires,Zandstra,store,1,28.49,12.91,0.21
2024-01-30,204870,EHS-8097,EHS Schaatsen,Schaatsen,EHS,store,1,239.31,111.77,0.21
2024-01-30,204871,BON-5085,Bont Schaatsen,Schaatsen,Bont,web,2,186.77,87.88,0.21
2024-01-30,204872,EHS-2756,EHS Schaatsen,Schaatsen,EHS,store,2,198.57,136.69,0.21
2024-01-30,204873,NIJ-4189,Nijdam Slijpen,Slijpen,Nijdam,marketplace,2,59.09,34.2,0.21
2024-01-30,204874,MAP-9237,Maple Bescherming,Bescherming,Maple,store,2,47.03,31.22,0.21
2024-01-30,204875,ZAN-5947,Zandstra Slijpen,Slijpen,Zandstra,web,1,57.87,41.16,0.21
2024-01-30,204876,NIJ-2032,Nijdam Schoenen,Schoenen,Nijdam,store,1,128.48,58.51,0.21
2024-01-30,204877,ZAN-5113,Zandstra Schoenen,Schoenen,Zandstra,web,1,143.88,79.89,0.21
2024-01-30,204878,EHS-7719,EHS Schaatsen,Schaatsen,EHS,marketplace,2,211.93,118.38,0.21
2024-01-30,204879,ZAN-5183,Zandstra Slijpen,Slijpen,Zandstra,marketplace,2,58.71,30.8,0.21
2024-01-30,204880,NIJ-7380,Nijdam Schoenen,Schoenen,Nijdam,web,2,183.02,100.18,0.21
2024-01-30,204881,ZAN-5540,Zandstra Schoenen,Schoenen,Zandstra,store,2,133.73,91.43,0.21
2024-01-30,204882,ZAN-2506,Zandstra Schoenen,Schoenen,Zandstra,store,1,133.21,79.42,0.21
2024-01-30,204883,RAP-8846,Raps Accessoires,Accessoires,Raps,marketplace,1,24.63,15.1,0.21
2024-01-30,204884,VIK-9432,Viking Slijpen,Slijpen,Viking,store,1,51.01,26.82,0.21
2024-01-30,204885,EHS-4204,EHS Schaatsen,Schaatsen,EHS,store,2,266.96,187.11,0.21
2024-01-30,204886,MAP-9704,Maple Kleding,Kleding,Maple,store,2,54.24,35.0,0.21
2024-01-31,204887,RAP-6412,Raps Schaatsen,Schaatsen,Raps,store,2,218.1,156.68,0.21
2024-01-31,204888,ZAN-6091,Zandstra Schoenen,Schoenen,Zandstra,web,1,153.36,80.09,0.21
2024-01-31,204889,EHS-5249,EHS Schoenen,Schoenen,EHS,marketplace,2,160.93,91.2,0.21
2024-01-31,204890,RAP-3339,Raps Schoenen,Schoenen,Raps,web,2,184.33,106.47,0.21
2024-01-31,204891,EHS-7813,EHS Slijpen,Slijpen,EHS,store,1,37.52,17.85,0.21
2024-01-31,204892,NIJ-9203,Nijdam Kleding,Kleding,Nijdam,web,1,77.06,48.61,0.21
2024-01-31,204893,NIJ-5517,Nijdam Bescherming,Bescherming,Nijdam,web,1,36.14,17.8,0.21
2024-01-31,204894,ZAN-4168,Zandstra Accessoires,Accessoires,Zandstra,store,2,24.58,14.67,0.21
2024-01-31,204895,BON-3767,Bont Schaatsen,Schaatsen,Bont,store,2,208.83,140.69,0.21
2024-01-31,204896,BON-2862,Bont Bescherming,Bescherming,Bont,store,2,30.22,21.03,0.21
2024-01-31,204897,MAP-3874,Maple Bescherming,Bescherming,Maple,marketplace,2,46.58,22.06,0.21
2024-01-31,204898,NIJ-7838,Nijdam Schoenen,Schoenen,Nijdam,web,1,191.71,112.41,0.21
2024-01-31,204899,BON-6590,Bont Bescherming,Bescherming,Bont,store,2,32.46,21.23,0.21
2024-01-31,204900,RAP-1392,Raps Accessoires,Accessoires,Raps,web,2,21.97,12.55,0.21
2024-02-01,204901,MAP-5373,Maple Schaatsen,Schaatsen,Maple,marketplace,1,207.32,141.98,0.21
2024-02-01,204902,EHS-1907,EHS Bescherming,Bescherming,EHS,marketplace,2,44.11,28.16,0.21
2024-02-01,204903,MAP-5805,Maple Schoenen,Schoenen,Maple,marketplace,2,136.99,69.97,0.21
2024-02-01,204904,RAP-9433,Raps Accessoires,Accessoires,Raps,web,1,27.98,19.02,0.21
2024-02-01,204905,ZAN-3893,Zandstra Slijpen,Slijpen,Zandstra,web,2,47.28,22.8,0.21
2024-02-01,204906,MAP-5845,Maple Bescherming,Bescherming,Maple,web,2,33.98,18.91,0.21
2024-02-01,204907,VIK-6694,Viking Schaatsen,Schaatsen,Viking,web,1,206.94,135.73,0.21
2024-02-01,204908,VIK-3052,Viking Slijpen,Slijpen,Viking,web,2,59.27,36.6,0.21
2024-02-01,204909,NIJ-4834,Nijdam Bescherming,Bescherming,Nijdam,marketplace,1,21.91,12.2,0.21
2024-02-01,204910,BON-8940,Bont Kleding,Kleding,Bont,store,2,76.58,40.78,0.21
2024-02-01,204911,VIK-5935,Viking Schaatsen,Schaatsen,Viking,store,1,212.54,135.06,0.21
2024-02-01,204912,MAP-9942,Maple Schoenen,Schoenen,Maple,store,1,128.84,73.23,0.21
2024-02-01,204913,RAP-2847,Raps Schaatsen,Schaatsen,Raps,store,2,214.97,136.98,0.21
2024-02-01,204914,BON-5775,Bont Kleding,Kleding,Bont,marketplace,1,71.88,43.17,0.21
2024-02-01,204915,VIK-9103,Viking Schoenen,Schoenen,Viking,store,1,139.86,79.11,0.21
2024-02-01,204916,ZAN-2176,Zandstra Schaatsen,Schaatsen,Zandstra,web,2,240.02,147.16,0.21
2024-02-01,204917,RAP-3524,Raps Schaatsen,Schaatsen,Raps,store,1,230.11,145.41,0.21
2024-02-01,204918,VIK-8826,Viking Schaatsen,Schaatsen,Viking,store,2,244.08,164.69,0.21
2024-02-01,204919,BON-6138,Bont Accessoires,Accessoires,Bont,web,2,22.78,15.78,0.21
2024-02-02,204920,ZAN-2018,Zandstra Schaatsen,Schaatsen,Zandstra,web,2,280.24,163.92,0.21
2024-02-02,204921,RAP-1217,Raps Bescherming,Bescherming,Raps,store,1,33.91,19.69,0.21
2024-02-02,204922,NIJ-3469,Nijdam Accessoires,Accessoires,Nijdam,marketplace,1,29.31,17.52,0.21
2024-02-02,204923,EHS-9181,EHS Schoenen,Schoenen,EHS,store,2,135.16,93.37,0.21
2024-02-02,204924,BON-2728,Bont Accessoires,Accessoires,Bont,store,1,29.76,15.91,0.21
2024-02-02,204925,RAP-7551,Raps Bescherming,Bescherming,Raps,marketplace,2,33.07,19.04,0.21
2024-02-02,204926,MAP-3244,Maple Schaatsen,Schaatsen,Maple,web,2,212.4,142.87,0.21
2024-02-02,204927,ZAN-1224,Zandstra Bescherming,Bescherming,Zandstra,store,2,42.5,23.58,0.21
2024-02-02,204928,EHS-4660,EHS Kleding,Kleding,EHS,store,2,67.78,34.16,0.21
2024-02-02,204929,VIK-2911,Viking Schoenen,Schoenen,Viking,web,1,121.84,59.48,0.21
2024-02-02,204930,RAP-3734,Raps Slijpen,Slijpen,Raps,store,1,57.42,33.98,0.21
2024-02-02,204931,VIK-7229,Viking Kleding,Kleding,Viking,marketplace,2,80.6,37.36,0.21
2024-02-02,204932,RAP-4185,Raps Kleding,Kleding,Raps,marketplace,2,63.06,38.67,0.21
2024-02-02,204933,BON-1364,Bont Kleding,Kleding,Bont,web,2,89.03,51.36,0.21
2024-02-02,204934,ZAN-2038,Zandstra Kleding,Kleding,Zandstra,store,1,61.77,39.63,0.21
2024-02-02,204935,VIK-3528,Viking Bescherming,Bescherming,Viking,marketplace,1,38.4,21.9,0.21
2024-02-02,204936,VIK-2795,Viking Kleding,Kleding,Viking,store,1,83.95,52.67,0.21
2024-02-02,204937,NIJ-9730,Nijdam Schaatsen,Schaatsen,Nijdam,store,1,200.03,114.61,0.21
2024-02-02,204938,RAP-5886,Raps Slijpen,Slijpen,Raps,store,2,57.2,37.38,0.21
2024-02-02,204939,RAP-1858,Raps Accessoires,Accessoires,Raps,store,1,22.41,13.76,0.21
2024-02-03,204940,EHS-1117,EHS Bescherming,Bescherming,EHS,store,1,40.16,19.24,0.21
2024-02-03,204941,ZAN-8818,Zandstra Accessoires,Accessoires,Zandstra,store,1,28.86,13.06,0.21
2024-02-03,204942,MAP-5659,Maple Schoenen,Schoenen,Maple,web,1,114.14,75.17,0.21
2024-02-03,204943,ZAN-7612,Zandstra Schoenen,Schoenen,Zandstra,store,2,157.4,112.76,0.21
2024-02-03,204944,EHS-7601,EHS Accessoires,Accessoires,EHS,marketplace,1,20.9,10.38,0.21
2024-02-03,204945,ZAN-1782,Zandstra Schoenen,Schoenen,Zandstra,store,1,143.29,81.21,0.21
2024-02-03,204946,MAP-3999,Maple Schoenen,Schoenen,Maple,store,1,134.69,72.59,0.21
2024-02-03,204947,MAP-2112,Maple Bescherming,Bescherming,Maple,marketplace,1,27.21,17.93,0.21
2024-02-03,204948,MAP-3535,Maple Kleding,Kleding,Maple,marketplace,2,78.29,51.2,0.21
2024-02-03,204949,BON-2553,Bont Kleding,Kleding,Bont,marketplace,2,76.47,54.88,0.21
2024-02-03,204950,EHS-9290,EHS Schaatsen,Schaatsen,EHS,web,2,191.37,105.51,0.21
2024-02-03,204951,VIK-7048,Viking Kleding,Kleding,Viking,store,1,72.51,41.28,0.21
2024-02-03,204952,VIK-6779,Viking Schaatsen,Schaatsen,Viking,store,1,226.57,125.1,0.21
2024-02-03,204953,NIJ-8657,Nijdam Schoenen,Schoenen,Nijdam,marketplace,1,147.4,81.36,0.21
2024-02-03,204954,EHS-7354,EHS Slijpen,Slijpen,EHS,marketplace,2,67.28,44.64,0.21
2024-02-03,204955,BON-9629,Bont Accessoires,Accessoires,Bont,store,2,18.9,13.57,0.21
2024-02-04,204956,MAP-6832,Maple Kleding,Kleding,Maple,store,1,87.54,56.44,0.21
2024-02-04,204957,MAP-7930,Maple Bescherming,Bescherming,Maple,marketplace,1,37.75,17.77,0.21
2024-02-04,204958,MAP-8106,Maple Kleding,Kleding,Maple,marketplace,2,81.96,46.22,0.21
2024-02-04,204959,NIJ-3904,Nijdam Accessoires,Accessoires,Nijdam,store,1,25.91,18.04,0.21
2024-02-04,204960,BON-2661,Bont Schoenen,Schoenen,Bont,web,1,130.11,78.91,0.21
2024-02-04,204961,MAP-2133,Maple Schoenen,Schoenen,Maple,marketplace,1,103.09,68.65,0.21
2024-02-04,204962,MAP-8826,Maple Accessoires,Accessoires,Maple,marketplace,1,26.89,13.9,0.21
2024-02-04,204963,EHS-7681,EHS Schaatsen,Schaatsen,EHS,store,2,218.32,122.19,0.21
2024-02-04,204964,MAP-2673,Maple Slijpen,Slijpen,Maple,web,2,71.22,36.03,0.21
2024-02-04,204965,MAP-1954,Maple Accessoires,Accessoires,Maple,web,1,23.17,16.26,0.21
2024-02-04,204966,VIK-4291,Viking Kleding,Kleding,Viking,marketplace,2,65.16,38.39,0.21
2024-02-04,204967,NIJ-9815,Nijdam Kleding,Kleding,Nijdam,store,2,65.02,45.06,0.21
2024-02-04,204968,ZAN-4385,Zandstra Bescherming,Bescherming,Zandstra,marketplace,1,30.72,15.73,0.21
2024-02-04,204969,VIK-5964,Viking Schaatsen,Schaatsen,Viking,web,1,201.15,143.55,0.21
2024-02-04,204970,EHS-6133,EHS Kleding,Kleding,EHS,web,1,64.05,43.56,0.21
2024-02-04,204971,BON-7351,Bont Schaatsen,Schaatsen,Bont,store,1,192.36,100.36,0.21
2024-02-04,204972,RAP-9688,Raps Schaatsen,Schaatsen,Raps,store,2,203.8,114.68,0.21
2024-02-04,204973,EHS-2236,EHS Schoenen,Schoenen,EHS,store,2,137.55,97.86,0.21
2024-02-05,204974,ZAN-9319,Zandstra Schaatsen,Schaatsen,Zandstra,store,1,199.26,117.95,0.21
2024-02-05,204975,NIJ-9911,Nijdam Schaatsen,Schaatsen,Nijdam,store,1,195.84,89.57,0.21
2024-02-05,204976,VIK-6469,Viking Bescherming,Bescherming,Viking,store,1,28.51,14.96,0.21
2024-02-05,204977,VIK-6186,Viking Schoenen,Schoenen,Viking,web,1,148.63,79.96,0.21
2024-02-05,204978,EHS-1159,EHS Schoenen,Schoenen,EHS,web,2,101.64,58.29,0.21
2024-02-05,204979,EHS-3726,EHS Slijpen,Slijpen,EHS,store,2,50.31,29.22,0.21
2024-02-05,204980,VIK-3171,Viking Accessoires,Accessoires,Viking,store,1,17.45,10.04,0.21
2024-02-05,204981,VIK-8633,Viking Accessoires,Accessoires,Viking,web,1,29.38,21.04,0.21
2024-02-05,204982,ZAN-1107,Zandstra Slijpen,Slijpen,Zandstra,store,1,57.39,26.01,0.21
2024-02-05,204983,EHS-2752,EHS Bescherming,Bescherming,EHS,store,2,25.97,12.56,0.21
2024-02-05,204984,RAP-7377,Raps Schaatsen,Schaatsen,Raps,web,1,208.2,122.75,0.21
2024-02-05,204985,MAP-2044,Maple Schaatsen,Schaatsen,Maple,store,1,224.17,119.17,0.21
2024-02-05,204986,VIK-5610,Viking Schoenen,Schoenen,Viking,web,1,128.81,79.32,0.21
2024-02-05,204987,BON-7104,Bont Schoenen,Schoenen,Bont,store,1,127.16,67.31,0.21
2024-02-05,204988,ZAN-4555,Zandstra Schoenen,Schoenen,Zandstra,marketplace,2,129.74,76.13,0.21
2024-02-05,204989,EHS-7392,EHS Bescherming,Bescherming,EHS,web,2,36.87,19.96,0.21
2024-02-05,204990,MAP-6999,Maple Bescherming,Bescherming,Maple,store,1,41.81,25.94,0.21
2024-02-05,204991,MAP-3837,Maple Schoenen,Schoenen,Maple,web,1,119.98,70.99,0.21
2024-02-05,204992,MAP-7416,Maple Slijpen,Slijpen,Maple,store,1,75.63,35.37,0.21
2024-02-05,204993,NIJ-8538,Nijdam Accessoires,Accessoires,Nijdam,web,1,24.19,12.07,0.21
2024-02-06,204994,BON-5864,Bont Schoenen,Schoenen,Bont,store,1,155.79,72.66,0.21
2024-02-06,204995,VIK-6821,Viking Schoenen,Schoenen,Viking,web,1,130.28,73.8,0.21
2024-02-06,204996,RAP-7241,Raps Kleding,Kleding,Raps,store,2,62.51,40.54,0.21
2024-02-06,204997,VIK-1912,Viking Slijpen,Slijpen,Viking,web,2,50.81,30.63,0.21
2024-02-06,204998,RAP-6324,Raps Accessoires,Accessoires,Raps,web,2,22.12,14.46,0.21
2024-02-06,204999,ZAN-3538,Zandstra Bescherming,Bescherming,Zandstra,store,2,33.98,22.64,0.21
2024-02-06,205000,ZAN-9964,Zandstra Slijpen,Slijpen,Zandstra,marketplace,2,64.1,29.75,0.21
2024-02-06,205001,RAP-2327,Raps Accessoires,Accessoires,Raps,store,1,20.22,9.58,0.21
2024-02-06,205002,BON-2140,Bont Slijpen,Slijpen,Bont,store,2,55.76,37.26,0.21
2024-02-06,205003,ZAN-2007,Zandstra Accessoires,Accessoires,Zandstra,store,1,27.92,18.01,0.21
2024-02-06,205004,EHS-1254,EHS Kleding,Kleding,EHS,web,2,70.01,40.34,0.21
2024-02-06,205005,EHS-4792,EHS Slijpen,Slijpen,EHS,marketplace,1,71.55,34.89,0.21
2024-02-06,205006,MAP-1009,Maple Bescherming,Bescherming,Maple,marketplace,1,33.93,18.33,0.21
2024-02-06,205007,NIJ-8791,Nijdam Kleding,Kleding,Nijdam,web,1,70.09,34.32,0.21
2024-02-06,205008,BON-9381,Bont Schaatsen,Schaatsen,Bont,web,1,229.75,150.01,0.21
2024-02-06,205009,ZAN-3927,Zandstra Schoenen,Schoenen,Zandstra,store,1,149.02,80.44,0.21
2024-02-06,205010,NIJ-5230,Nijdam Bescherming,Bescherming,Nijdam,web,2,28.33,16.11,0.21
2024-02-06,205011,RAP-5612,Raps Bescherming,Bescherming,Raps,web,2,40.22,25.6,0.21
2024-02-07,205012,VIK-2790,Viking Slijpen,Slijpen,Viking,marketplace,2,72.89,38.85,0.21
2024-02-07,205013,EHS-4624,EHS Accessoires,Accessoires,EHS,marketplace,2,23.68,11.63,0.21
2024-02-07,205014,BON-5139,Bont Schaatsen,Schaatsen,Bont,store,1,234.93,166.5,0.21
2024-02-07,205015,MAP-6134,Maple Accessoires,Accessoires,Maple,marketplace,2,23.85,14.4,0.21
2024-02-07,205016,NIJ-1970,Nijdam Slijpen,Slijpen,Nijdam,web,2,57.71,39.41,0.21
2024-02-07,205017,VIK-2775,Viking Schoenen,Schoenen,Viking,store,1,135.49,83.04,0.21
2024-02-07,205018,ZAN-6090,Zandstra Accessoires,Accessoires,Zandstra,web,1,23.66,11.51,0.21
